rndNum,courseNum,rndPos,rndScr,relParScr,cumParScr,playerName,year,name,name2,cost
Round 2,625,T22,69,-1,-5,22582,2008,KYLE THOMPS,Kyle Thompson,#N/A
Round 3,625,T47,71,1,-4,22582,2008,KYLE THOMPS,Kyle Thompson,#N/A
Round 4,625,75,79,9,5,22582,2008,KYLE THOMPS,Kyle Thompson,#N/A
Round 1,625,T71,70,E,E,19803,2008,RYAN ARMOUR,Ryan Armour,#N/A
Round 2,625,T76,70,E,E,19803,2008,RYAN ARMOUR,Ryan Armour,#N/A
Round 1,625,T122,74,4,4,12652,2008,CAMERO BECKMA,Cameron Beckman,#N/A
Round 2,625,T76,66,-4,E,12652,2008,CAMERO BECKMA,Cameron Beckman,#N/A
Round 1,625,T32,68,-2,-2,20623,2008,GAVIN COLES,Gavin Coles,#N/A
Round 2,625,T76,72,2,E,20623,2008,GAVIN COLES,Gavin Coles,#N/A
Round 1,625,T89,71,1,1,25686,2008,JASON DUFNER,Jason Dufner,8200
Round 2,625,T76,69,-1,E,25686,2008,JASON DUFNER,Jason Dufner,8200
Round 1,625,T32,68,-2,-2,27561,2008,NICK FLANAG,Nick Flanagan,#N/A
Round 2,625,T76,72,2,E,27561,2008,NICK FLANAG,Nick Flanagan,#N/A
Round 1,625,T32,68,-2,-2,30750,2008,TOMMY GAINEY,Tommy Gainey,#N/A
Round 2,625,T76,72,2,E,30750,2008,TOMMY GAINEY,Tommy Gainey,#N/A
Round 1,625,T20,67,-3,-3,20574,2008,MATHEW GOGGIN,Mathew Goggin,#N/A
Round 2,625,T76,73,3,E,20574,2008,MATHEW GOGGIN,Mathew Goggin,#N/A
Round 1,625,T71,70,E,E,20378,2008,MATHIA GRONBE,Mathias Gronberg,#N/A
Round 2,625,T76,70,E,E,20378,2008,MATHIA GRONBE,Mathias Gronberg,#N/A
Round 1,625,T101,72,2,2,8537,2008,J.P. HAYES,J.P. Hayes,#N/A
Round 2,625,T76,68,-2,E,8537,2008,J.P. HAYES,J.P. Hayes,#N/A
Round 1,625,T71,70,E,E,10117,2008,BOB HEINTZ,Bob Heintz,#N/A
Round 2,625,T76,70,E,E,10117,2008,BOB HEINTZ,Bob Heintz,#N/A
Round 1,625,T101,72,2,2,1577,2008,LEE JANZEN,Lee Janzen,#N/A
Round 2,625,T76,68,-2,E,1577,2008,LEE JANZEN,Lee Janzen,#N/A
Round 1,625,T71,70,E,E,6573,2008,BRANDT JOBE,Brandt Jobe,#N/A
Round 2,625,T76,70,E,E,6573,2008,BRANDT JOBE,Brandt Jobe,#N/A
Round 1,625,T89,71,1,1,23157,2008,RICHAR JOHNSO,Richard Johnson,#N/A
Round 2,625,T76,69,-1,E,23157,2008,RICHAR JOHNSO,Richard Johnson,#N/A
Round 1,625,T56,69,-1,-1,1891,2008,DAVID OGRIN,David Ogrin,#N/A
Round 2,625,T76,71,1,E,1891,2008,DAVID OGRIN,David Ogrin,#N/A
Round 1,625,T101,72,2,2,23320,2008,RYAN PALMER,Ryan Palmer,#N/A
Round 2,625,T76,68,-2,E,23320,2008,RYAN PALMER,Ryan Palmer,#N/A
Round 1,625,T101,72,2,2,10649,2008,TOM SCHERR,Tom Scherrer,#N/A
Round 2,625,T76,68,-2,E,10649,2008,TOM SCHERR,Tom Scherrer,#N/A
Round 1,625,T89,71,1,1,19913,2008,RON WHITTA,Ron Whittaker,#N/A
Round 2,625,T76,69,-1,E,19913,2008,RON WHITTA,Ron Whittaker,#N/A
Round 1,625,T101,72,2,2,23614,2008,RICH BEEM,Rich Beem,#N/A
Round 2,625,T93,69,-1,1,23614,2008,RICH BEEM,Rich Beem,#N/A
Round 1,625,T71,70,E,E,20105,2008,JEFF GOVE,Jeff Gove,#N/A
Round 2,625,T93,71,1,1,20105,2008,JEFF GOVE,Jeff Gove,#N/A
Round 1,625,T111,73,3,3,24449,2008,PARKER MCLACH,Parker McLachlin,#N/A
Round 2,625,T93,68,-2,1,24449,2008,PARKER MCLACH,Parker McLachlin,#N/A
Round 1,625,T71,70,E,E,20663,2008,BRENDE PAPPAS,Brenden Pappas,#N/A
Round 2,625,T93,71,1,1,20663,2008,BRENDE PAPPAS,Brenden Pappas,#N/A
Round 1,625,T101,72,2,2,21959,2008,TED PURDY,Ted Purdy,#N/A
Round 2,625,T93,69,-1,1,21959,2008,TED PURDY,Ted Purdy,#N/A
Round 1,625,T111,73,3,3,20645,2008,JOHN SENDEN,John Senden,7600
Round 2,625,T93,68,-2,1,20645,2008,JOHN SENDEN,John Senden,7600
Round 1,625,T101,72,2,2,22293,2008,HEATH SLOCUM,Heath Slocum,#N/A
Round 2,625,T93,69,-1,1,22293,2008,HEATH SLOCUM,Heath Slocum,#N/A
Round 1,625,T111,73,3,3,21461,2008,KENNET FERRIE,Kenneth Ferrie,#N/A
Round 2,625,T100,69,-1,2,21461,2008,KENNET FERRIE,Kenneth Ferrie,#N/A
Round 1,625,T89,71,1,1,8075,2008,JERRY KELLY,Jerry Kelly,5500
Round 2,625,T100,71,1,2,8075,2008,JERRY KELLY,Jerry Kelly,5500
Round 1,625,T56,69,-1,-1,1706,2008,DAVIS LOVE I,Davis Love III,#N/A
Round 2,625,T100,73,3,2,1706,2008,DAVIS LOVE I,Davis Love III,#N/A
Round 1,625,T71,70,E,E,20572,2008,ROD PAMPLI,Rod Pampling,3700
Round 2,625,T100,72,2,2,20572,2008,ROD PAMPLI,Rod Pampling,3700
Round 1,625,T111,73,3,3,24742,2008,BRUCE SMITH,Bruce Smith,#N/A
Round 2,625,T100,69,-1,2,24742,2008,BRUCE SMITH,Bruce Smith,#N/A
Round 1,625,T71,70,E,E,8385,2008,OMAR URESTI,Omar Uresti,#N/A
Round 2,625,T100,72,2,2,8385,2008,OMAR URESTI,Omar Uresti,#N/A
Round 1,625,T101,72,2,2,10425,2008,JAY WILLIA,Jay Williamson,#N/A
Round 2,625,T100,70,E,2,10425,2008,JAY WILLIA,Jay Williamson,#N/A
Round 1,625,T71,70,E,E,20634,2008,PETER LONARD,Peter Lonard,#N/A
Round 2,625,T107,73,3,3,20634,2008,PETER LONARD,Peter Lonard,#N/A
Round 1,625,T89,71,1,1,25842,2008,JON MILLS,Jon Mills,#N/A
Round 2,625,T107,72,2,3,25842,2008,JON MILLS,Jon Mills,#N/A
Round 1,625,T111,73,3,3,12660,2008,JESPER PARNEV,Jesper Parnevik,#N/A
Round 2,625,T107,70,E,3,12660,2008,JESPER PARNEV,Jesper Parnevik,#N/A
Round 1,625,T71,70,E,E,26668,2008,MARC TURNES,Marc Turnesa,#N/A
Round 2,625,T107,73,3,3,26668,2008,MARC TURNES,Marc Turnesa,#N/A
Round 1,625,T111,73,3,3,32366,2008,KEVIN CHAPPE,Kevin Chappell,6300
Round 2,625,T111,71,1,4,32366,2008,KEVIN CHAPPE,Kevin Chappell,6300
Round 1,625,T89,71,1,1,26631,2008,CODY FREEMA,Cody Freeman,#N/A
Round 2,625,T111,73,3,4,26631,2008,CODY FREEMA,Cody Freeman,#N/A
Round 1,625,T122,74,4,4,25594,2008,TRAVIS PERKIN,Travis Perkins,#N/A
Round 2,625,T111,70,E,4,25594,2008,TRAVIS PERKIN,Travis Perkins,#N/A
Round 1,625,T128,77,7,7,28089,2008,JASON DAY,Jason Day,#N/A
Round 2,625,T114,68,-2,5,28089,2008,JASON DAY,Jason Day,#N/A
Round 1,625,T89,71,1,1,9011,2008,DAVID DUVAL,David Duval,#N/A
Round 2,625,T114,74,4,5,9011,2008,DAVID DUVAL,David Duval,#N/A
Round 1,625,T89,71,1,1,10733,2008,KENT JONES,Kent Jones,#N/A
Round 2,625,T114,74,4,5,10733,2008,KENT JONES,Kent Jones,#N/A
Round 1,625,T122,74,4,4,23108,2008,MATT KUCHAR,Matt Kuchar,10300
Round 2,625,T114,71,1,5,23108,2008,MATT KUCHAR,Matt Kuchar,10300
Round 1,625,T111,73,3,3,20443,2008,JIN PARK,Jin Park,#N/A
Round 2,625,T114,72,2,5,20443,2008,JIN PARK,Jin Park,#N/A
Round 1,625,T71,70,E,E,23797,2008,BRETT RUMFOR,Brett Rumford,#N/A
Round 2,625,T114,75,5,5,23797,2008,BRETT RUMFOR,Brett Rumford,#N/A
Round 1,625,T125,75,5,5,23778,2008,BRAD ADAMON,Brad Adamonis,#N/A
Round 2,625,T120,71,1,6,23778,2008,BRAD ADAMON,Brad Adamonis,#N/A
Round 1,625,T89,71,1,1,1035,2008,TOMMY ARMOUR,Tommy Armour III,#N/A
Round 2,625,T120,75,5,6,1035,2008,TOMMY ARMOUR,Tommy Armour III,#N/A
Round 1,625,T125,75,5,5,23048,2008,ERIC AXLEY,Eric Axley,#N/A
Round 2,625,T120,71,1,6,23048,2008,ERIC AXLEY,Eric Axley,#N/A
Round 1,625,T111,73,3,3,12663,2008,PHIL TATAUR,Phil Tataurangi,#N/A
Round 2,625,T120,73,3,6,12663,2008,PHIL TATAUR,Phil Tataurangi,#N/A
Round 1,625,130,78,8,8,1024,2008,BILLY ANDRAD,Billy Andrade,#N/A
Round 2,625,T124,69,-1,7,1024,2008,BILLY ANDRAD,Billy Andrade,#N/A
Round 1,625,T111,73,3,3,24663,2008,Y.E. YANG,Y.E. Yang,#N/A
Round 2,625,T124,74,4,7,24663,2008,Y.E. YANG,Y.E. Yang,#N/A
Round 1,625,T56,69,-1,-1,25273,2008,ANDREW BUCKLE,Andrew Buckle,#N/A
Round 2,625,126,79,9,8,25273,2008,ANDREW BUCKLE,Andrew Buckle,#N/A
Round 1,625,T111,73,3,3,27676,2008,LONNY ALEXAN,Lonny Alexander,#N/A
Round 2,625,127,77,7,10,27676,2008,LONNY ALEXAN,Lonny Alexander,#N/A
Round 1,625,T56,69,-1,-1,23541,2008,BEN CRANE,Ben Crane,4300
Round 1,625,127,76,6,6,24358,2008,ROBERT GARRIG,Robert Garrigus,6400
Round 1,625,T128,77,7,7,27613,2008,DAVID LUTTER,David Lutterus,#N/A
Round 1,625,131,79,9,9,6034,2008,MARCO DAWSON,Marco Dawson,#N/A
Round 1,625,T32,68,-2,-2,24024,2009,ZACH JOHNSO,Zach Johnson,#N/A
Round 2,625,T18,67,-3,-5,24024,2009,ZACH JOHNSO,Zach Johnson,#N/A
Round 3,625,1,60,-10,-15,24024,2009,ZACH JOHNSO,Zach Johnson,#N/A
Round 4,625,1,70,E,-15,24024,2009,ZACH JOHNSO,Zach Johnson,#N/A
Round 1,625,T16,67,-3,-3,23409,2009,JAMES DRISCO,James Driscoll,#N/A
Round 2,625,T25,69,-1,-4,23409,2009,JAMES DRISCO,James Driscoll,#N/A
Round 3,625,T22,67,-3,-7,23409,2009,JAMES DRISCO,James Driscoll,#N/A
Round 4,625,2,62,-8,-15,23409,2009,JAMES DRISCO,James Driscoll,#N/A
Round 1,625,T1,63,-7,-7,6643,2009,PAUL GOYDOS,Paul Goydos,#N/A
Round 2,625,1,65,-5,-12,6643,2009,PAUL GOYDOS,Paul Goydos,#N/A
Round 3,625,2,69,-1,-13,6643,2009,PAUL GOYDOS,Paul Goydos,#N/A
Round 4,625,T3,69,-1,-14,6643,2009,PAUL GOYDOS,Paul Goydos,#N/A
Round 1,625,T16,67,-3,-3,24924,2009,BILL HAAS,Bill Haas,#N/A
Round 2,625,T14,67,-3,-6,24924,2009,BILL HAAS,Bill Haas,#N/A
Round 3,625,T8,67,-3,-9,24924,2009,BILL HAAS,Bill Haas,#N/A
Round 4,625,T3,65,-5,-14,24924,2009,BILL HAAS,Bill Haas,#N/A
Round 1,625,T6,65,-5,-5,21753,2009,BRIAN DAVIS,Brian Davis,3800
Round 2,625,T7,67,-3,-8,21753,2009,BRIAN DAVIS,Brian Davis,3800
Round 3,625,T8,69,-1,-9,21753,2009,BRIAN DAVIS,Brian Davis,3800
Round 4,625,T5,66,-4,-13,21753,2009,BRIAN DAVIS,Brian Davis,3800
Round 1,625,T8,66,-4,-4,21731,2009,FREDDI JACOBS,Freddie Jacobson,#N/A
Round 2,625,T7,66,-4,-8,21731,2009,FREDDI JACOBS,Freddie Jacobson,#N/A
Round 3,625,T5,68,-2,-10,21731,2009,FREDDI JACOBS,Freddie Jacobson,#N/A
Round 4,625,T5,67,-3,-13,21731,2009,FREDDI JACOBS,Freddie Jacobson,#N/A
Round 1,625,T3,64,-6,-6,26851,2009,MARC LEISHM,Marc Leishman,6200
Round 2,625,T10,69,-1,-7,26851,2009,MARC LEISHM,Marc Leishman,6200
Round 3,625,4,66,-4,-11,26851,2009,MARC LEISHM,Marc Leishman,6200
Round 4,625,T5,68,-2,-13,26851,2009,MARC LEISHM,Marc Leishman,6200
Round 1,625,T1,63,-7,-7,10860,2009,JUSTIN LEONAR,Justin Leonard,3800
Round 2,625,T2,68,-2,-9,10860,2009,JUSTIN LEONAR,Justin Leonard,3800
Round 3,625,3,67,-3,-12,10860,2009,JUSTIN LEONAR,Justin Leonard,3800
Round 4,625,T5,69,-1,-13,10860,2009,JUSTIN LEONAR,Justin Leonard,3800
Round 1,625,T8,66,-4,-4,6004,2009,STEPHE AMES,Stephen Ames,#N/A
Round 2,625,T10,67,-3,-7,6004,2009,STEPHE AMES,Stephen Ames,#N/A
Round 3,625,T8,68,-2,-9,6004,2009,STEPHE AMES,Stephen Ames,#N/A
Round 4,625,T9,67,-3,-12,6004,2009,STEPHE AMES,Stephen Ames,#N/A
Round 1,625,T58,70,E,E,12716,2009,CHARLE HOFFMA,Charley Hoffman,7300
Round 2,625,T57,69,-1,-1,12716,2009,CHARLE HOFFMA,Charley Hoffman,7300
Round 3,625,T14,63,-7,-8,12716,2009,CHARLE HOFFMA,Charley Hoffman,7300
Round 4,625,T9,66,-4,-12,12716,2009,CHARLE HOFFMA,Charley Hoffman,7300
Round 1,625,T58,70,E,E,20121,2009,TODD FISCHE,Todd Fischer,#N/A
Round 2,625,T37,67,-3,-3,20121,2009,TODD FISCHE,Todd Fischer,#N/A
Round 3,625,T8,64,-6,-9,20121,2009,TODD FISCHE,Todd Fischer,#N/A
Round 4,625,T11,69,-1,-10,20121,2009,TODD FISCHE,Todd Fischer,#N/A
Round 1,625,T8,66,-4,-4,20378,2009,MATHIA GRONBE,Mathias Gronberg,#N/A
Round 2,625,T2,65,-5,-9,20378,2009,MATHIA GRONBE,Mathias Gronberg,#N/A
Round 3,625,T5,69,-1,-10,20378,2009,MATHIA GRONBE,Mathias Gronberg,#N/A
Round 4,625,T11,70,E,-10,20378,2009,MATHIA GRONBE,Mathias Gronberg,#N/A
Round 1,625,T84,71,1,1,20094,2009,JONATH KAYE,Jonathan Kaye,#N/A
Round 2,625,T57,68,-2,-1,20094,2009,JONATH KAYE,Jonathan Kaye,#N/A
Round 3,625,T14,63,-7,-8,20094,2009,JONATH KAYE,Jonathan Kaye,#N/A
Round 4,625,T11,68,-2,-10,20094,2009,JONATH KAYE,Jonathan Kaye,#N/A
Round 1,625,T32,68,-2,-2,8845,2009,SCOTT STERLI,Scott Sterling,#N/A
Round 2,625,T2,63,-7,-9,8845,2009,SCOTT STERLI,Scott Sterling,#N/A
Round 3,625,T5,69,-1,-10,8845,2009,SCOTT STERLI,Scott Sterling,#N/A
Round 4,625,T11,70,E,-10,8845,2009,SCOTT STERLI,Scott Sterling,#N/A
Round 1,625,T32,68,-2,-2,20436,2009,GARRET WILLIS,Garrett Willis,#N/A
Round 2,625,T50,70,E,-2,20436,2009,GARRET WILLIS,Garrett Willis,#N/A
Round 3,625,T22,65,-5,-7,20436,2009,GARRET WILLIS,Garrett Willis,#N/A
Round 4,625,T11,67,-3,-10,20436,2009,GARRET WILLIS,Garrett Willis,#N/A
Round 1,625,T16,67,-3,-3,21878,2009,MARK WILSON,Mark Wilson,3700
Round 2,625,T57,72,2,-1,21878,2009,MARK WILSON,Mark Wilson,3700
Round 3,625,T50,67,-3,-4,21878,2009,MARK WILSON,Mark Wilson,3700
Round 4,625,T11,64,-6,-10,21878,2009,MARK WILSON,Mark Wilson,3700
Round 1,625,T58,70,E,E,28087,2009,KRIS BLANKS,Kris Blanks,#N/A
Round 2,625,T18,65,-5,-5,28087,2009,KRIS BLANKS,Kris Blanks,#N/A
Round 3,625,T42,70,E,-5,28087,2009,KRIS BLANKS,Kris Blanks,#N/A
Round 4,625,T17,66,-4,-9,28087,2009,KRIS BLANKS,Kris Blanks,#N/A
Round 1,625,T58,70,E,E,6573,2009,BRANDT JOBE,Brandt Jobe,#N/A
Round 2,625,T18,65,-5,-5,6573,2009,BRANDT JOBE,Brandt Jobe,#N/A
Round 3,625,T42,70,E,-5,6573,2009,BRANDT JOBE,Brandt Jobe,#N/A
Round 4,625,T17,66,-4,-9,6573,2009,BRANDT JOBE,Brandt Jobe,#N/A
Round 1,625,T58,70,E,E,10585,2009,SCOTT MCCARR,Scott McCarron,#N/A
Round 2,625,T37,67,-3,-3,10585,2009,SCOTT MCCARR,Scott McCarron,#N/A
Round 3,625,T33,67,-3,-6,10585,2009,SCOTT MCCARR,Scott McCarron,#N/A
Round 4,625,T17,67,-3,-9,10585,2009,SCOTT MCCARR,Scott McCarron,#N/A
Round 1,625,T32,68,-2,-2,26301,2009,JAMES NITTIE,James Nitties,#N/A
Round 2,625,T37,69,-1,-3,26301,2009,JAMES NITTIE,James Nitties,#N/A
Round 3,625,T22,66,-4,-7,26301,2009,JAMES NITTIE,James Nitties,#N/A
Round 4,625,T17,68,-2,-9,26301,2009,JAMES NITTIE,James Nitties,#N/A
Round 1,625,T32,68,-2,-2,22548,2009,PATRIC SHEEHA,Patrick Sheehan,#N/A
Round 2,625,T25,68,-2,-4,22548,2009,PATRIC SHEEHA,Patrick Sheehan,#N/A
Round 3,625,T33,68,-2,-6,22548,2009,PATRIC SHEEHA,Patrick Sheehan,#N/A
Round 4,625,T17,67,-3,-9,22548,2009,PATRIC SHEEHA,Patrick Sheehan,#N/A
Round 1,625,T16,67,-3,-3,1320,2009,BOB ESTES,Bob Estes,#N/A
Round 2,625,T37,70,E,-3,1320,2009,BOB ESTES,Bob Estes,#N/A
Round 3,625,T22,66,-4,-7,1320,2009,BOB ESTES,Bob Estes,#N/A
Round 4,625,T17,68,-2,-9,1320,2009,BOB ESTES,Bob Estes,#N/A
Round 1,625,T46,69,-1,-1,11032,2009,FRANK LICKLI,Frank Lickliter II,#N/A
Round 2,625,T37,68,-2,-3,11032,2009,FRANK LICKLI,Frank Lickliter II,#N/A
Round 3,625,T14,65,-5,-8,11032,2009,FRANK LICKLI,Frank Lickliter II,#N/A
Round 4,625,T17,69,-1,-9,11032,2009,FRANK LICKLI,Frank Lickliter II,#N/A
Round 1,625,T32,68,-2,-2,12782,2009,TIM HERRON,Tim Herron,#N/A
Round 2,625,T57,71,1,-1,12782,2009,TIM HERRON,Tim Herron,#N/A
Round 3,625,T58,68,-2,-3,12782,2009,TIM HERRON,Tim Herron,#N/A
Round 4,625,T24,65,-5,-8,12782,2009,TIM HERRON,Tim Herron,#N/A
Round 1,625,T135,74,4,4,30925,2009,DUSTIN JOHNSO,Dustin Johnson,#N/A
Round 2,625,T57,65,-5,-1,30925,2009,DUSTIN JOHNSO,Dustin Johnson,#N/A
Round 3,625,T8,62,-8,-9,30925,2009,DUSTIN JOHNSO,Dustin Johnson,#N/A
Round 4,625,T24,71,1,-8,30925,2009,DUSTIN JOHNSO,Dustin Johnson,#N/A
Round 1,625,T122,73,3,3,23548,2009,BILL LUNDE,Bill Lunde,#N/A
Round 2,625,T50,65,-5,-2,23548,2009,BILL LUNDE,Bill Lunde,#N/A
Round 3,625,T42,67,-3,-5,23548,2009,BILL LUNDE,Bill Lunde,#N/A
Round 4,625,T24,67,-3,-8,23548,2009,BILL LUNDE,Bill Lunde,#N/A
Round 1,625,T16,67,-3,-3,6515,2009,SHAUN MICHEE,Shaun Micheel,#N/A
Round 2,625,T57,72,2,-1,6515,2009,SHAUN MICHEE,Shaun Micheel,#N/A
Round 3,625,T14,63,-7,-8,6515,2009,SHAUN MICHEE,Shaun Micheel,#N/A
Round 4,625,T24,70,E,-8,6515,2009,SHAUN MICHEE,Shaun Micheel,#N/A
Round 1,625,T58,70,E,E,8375,2009,PAUL STANKO,Paul Stankowski,#N/A
Round 2,625,T57,69,-1,-1,8375,2009,PAUL STANKO,Paul Stankowski,#N/A
Round 3,625,T50,67,-3,-4,8375,2009,PAUL STANKO,Paul Stankowski,#N/A
Round 4,625,T24,66,-4,-8,8375,2009,PAUL STANKO,Paul Stankowski,#N/A
Round 1,625,T16,67,-3,-3,2239,2009,SCOTT VERPLA,Scott Verplank,#N/A
Round 2,625,T37,70,E,-3,2239,2009,SCOTT VERPLA,Scott Verplank,#N/A
Round 3,625,T33,67,-3,-6,2239,2009,SCOTT VERPLA,Scott Verplank,#N/A
Round 4,625,T24,68,-2,-8,2239,2009,SCOTT VERPLA,Scott Verplank,#N/A
Round 1,625,T58,70,E,E,25632,2009,JIMMY WALKER,Jimmy Walker,#N/A
Round 2,625,T25,66,-4,-4,25632,2009,JIMMY WALKER,Jimmy Walker,#N/A
Round 3,625,T33,68,-2,-6,25632,2009,JIMMY WALKER,Jimmy Walker,#N/A
Round 4,625,T24,68,-2,-8,25632,2009,JIMMY WALKER,Jimmy Walker,#N/A
Round 1,625,T16,67,-3,-3,26498,2009,MATT WEIBRI,Matt Weibring,#N/A
Round 2,625,T37,70,E,-3,26498,2009,MATT WEIBRI,Matt Weibring,#N/A
Round 3,625,T14,65,-5,-8,26498,2009,MATT WEIBRI,Matt Weibring,#N/A
Round 4,625,T24,70,E,-8,26498,2009,MATT WEIBRI,Matt Weibring,#N/A
Round 1,625,T16,67,-3,-3,23135,2009,TIM CLARK,Tim Clark,#N/A
Round 2,625,T25,69,-1,-4,23135,2009,TIM CLARK,Tim Clark,#N/A
Round 3,625,T22,67,-3,-7,23135,2009,TIM CLARK,Tim Clark,#N/A
Round 4,625,T32,70,E,-7,23135,2009,TIM CLARK,Tim Clark,#N/A
Round 1,625,T8,66,-4,-4,23353,2009,J.J. HENRY,J.J. Henry,4800
Round 2,625,T25,70,E,-4,23353,2009,J.J. HENRY,J.J. Henry,4800
Round 3,625,T14,66,-4,-8,23353,2009,J.J. HENRY,J.J. Henry,4800
Round 4,625,T32,71,1,-7,23353,2009,J.J. HENRY,J.J. Henry,4800
Round 1,625,T16,67,-3,-3,10733,2009,KENT JONES,Kent Jones,#N/A
Round 2,625,T7,65,-5,-8,10733,2009,KENT JONES,Kent Jones,#N/A
Round 3,625,T14,70,E,-8,10733,2009,KENT JONES,Kent Jones,#N/A
Round 4,625,T32,71,1,-7,10733,2009,KENT JONES,Kent Jones,#N/A
Round 1,625,T16,67,-3,-3,26300,2009,MATT JONES,Matt Jones,#N/A
Round 2,625,T25,69,-1,-4,26300,2009,MATT JONES,Matt Jones,#N/A
Round 3,625,T69,72,2,-2,26300,2009,MATT JONES,Matt Jones,#N/A
Round 4,625,T32,65,-5,-7,26300,2009,MATT JONES,Matt Jones,#N/A
Round 1,625,T3,64,-6,-6,1724,2009,JEFF MAGGER,Jeff Maggert,#N/A
Round 2,625,T14,70,E,-6,1724,2009,JEFF MAGGER,Jeff Maggert,#N/A
Round 3,625,T58,73,3,-3,1724,2009,JEFF MAGGER,Jeff Maggert,#N/A
Round 4,625,T32,66,-4,-7,1724,2009,JEFF MAGGER,Jeff Maggert,#N/A
Round 1,625,T6,65,-5,-5,20691,2009,GREG OWEN,Greg Owen,#N/A
Round 2,625,T10,68,-2,-7,20691,2009,GREG OWEN,Greg Owen,#N/A
Round 3,625,T8,68,-2,-9,20691,2009,GREG OWEN,Greg Owen,#N/A
Round 4,625,T32,72,2,-7,20691,2009,GREG OWEN,Greg Owen,#N/A
Round 1,625,T8,66,-4,-4,1928,2009,COREY PAVIN,Corey Pavin,#N/A
Round 2,625,T50,72,2,-2,1928,2009,COREY PAVIN,Corey Pavin,#N/A
Round 3,625,T33,66,-4,-6,1928,2009,COREY PAVIN,Corey Pavin,#N/A
Round 4,625,T32,69,-1,-7,1928,2009,COREY PAVIN,Corey Pavin,#N/A
Round 1,625,T16,67,-3,-3,26679,2009,KEVIN STADLE,Kevin Stadler,#N/A
Round 2,625,T18,68,-2,-5,26679,2009,KEVIN STADLE,Kevin Stadler,#N/A
Round 3,625,T22,68,-2,-7,26679,2009,KEVIN STADLE,Kevin Stadler,#N/A
Round 4,625,T32,70,E,-7,26679,2009,KEVIN STADLE,Kevin Stadler,#N/A
Round 1,625,T84,71,1,1,1132,2009,MARK BROOKS,Mark Brooks,#N/A
Round 2,625,T57,68,-2,-1,1132,2009,MARK BROOKS,Mark Brooks,#N/A
Round 3,625,T33,65,-5,-6,1132,2009,MARK BROOKS,Mark Brooks,#N/A
Round 4,625,T40,70,E,-6,1132,2009,MARK BROOKS,Mark Brooks,#N/A
Round 1,625,T16,67,-3,-3,27382,2009,WIL COLLIN,Wil Collins,#N/A
Round 2,625,T25,69,-1,-4,27382,2009,WIL COLLIN,Wil Collins,#N/A
Round 3,625,T33,68,-2,-6,27382,2009,WIL COLLIN,Wil Collins,#N/A
Round 4,625,T40,70,E,-6,27382,2009,WIL COLLIN,Wil Collins,#N/A
Round 1,625,T32,68,-2,-2,6034,2009,MARCO DAWSON,Marco Dawson,#N/A
Round 2,625,T25,68,-2,-4,6034,2009,MARCO DAWSON,Marco Dawson,#N/A
Round 3,625,T42,69,-1,-5,6034,2009,MARCO DAWSON,Marco Dawson,#N/A
Round 4,625,T40,69,-1,-6,6034,2009,MARCO DAWSON,Marco Dawson,#N/A
Round 1,625,T8,66,-4,-4,1577,2009,LEE JANZEN,Lee Janzen,#N/A
Round 2,625,T14,68,-2,-6,1577,2009,LEE JANZEN,Lee Janzen,#N/A
Round 3,625,T22,69,-1,-7,1577,2009,LEE JANZEN,Lee Janzen,#N/A
Round 4,625,T40,71,1,-6,1577,2009,LEE JANZEN,Lee Janzen,#N/A
Round 1,625,T100,72,2,2,1938,2009,DAVID PEOPLE,David Peoples,#N/A
Round 2,625,T57,67,-3,-1,1938,2009,DAVID PEOPLE,David Peoples,#N/A
Round 3,625,T58,68,-2,-3,1938,2009,DAVID PEOPLE,David Peoples,#N/A
Round 4,625,T40,67,-3,-6,1938,2009,DAVID PEOPLE,David Peoples,#N/A
Round 1,625,T46,69,-1,-1,32876,2009,MARTIN PILLER,Martin Piller,#N/A
Round 2,625,T57,70,E,-1,32876,2009,MARTIN PILLER,Martin Piller,#N/A
Round 3,625,T22,64,-6,-7,32876,2009,MARTIN PILLER,Martin Piller,#N/A
Round 4,625,T40,71,1,-6,32876,2009,MARTIN PILLER,Martin Piller,#N/A
Round 1,625,T32,68,-2,-2,20160,2009,CHARLI WI,Charlie Wi,#N/A
Round 2,625,T57,71,1,-1,20160,2009,CHARLI WI,Charlie Wi,#N/A
Round 3,625,T22,64,-6,-7,20160,2009,CHARLI WI,Charlie Wi,#N/A
Round 4,625,T40,71,1,-6,20160,2009,CHARLI WI,Charlie Wi,#N/A
Round 1,625,T100,72,2,2,23048,2009,ERIC AXLEY,Eric Axley,#N/A
Round 2,625,T57,67,-3,-1,23048,2009,ERIC AXLEY,Eric Axley,#N/A
Round 3,625,T58,68,-2,-3,23048,2009,ERIC AXLEY,Eric Axley,#N/A
Round 4,625,T47,68,-2,-5,23048,2009,ERIC AXLEY,Eric Axley,#N/A
Round 1,625,T32,68,-2,-2,20498,2009,BRINY BAIRD,Briny Baird,#N/A
Round 2,625,T14,66,-4,-6,20498,2009,BRINY BAIRD,Briny Baird,#N/A
Round 3,625,T22,69,-1,-7,20498,2009,BRINY BAIRD,Briny Baird,#N/A
Round 4,625,T47,72,2,-5,20498,2009,BRINY BAIRD,Briny Baird,#N/A
Round 1,625,T100,72,2,2,6251,2009,CHRIS DIMARC,Chris DiMarco,#N/A
Round 2,625,T50,66,-4,-2,6251,2009,CHRIS DIMARC,Chris DiMarco,#N/A
