"","rndNum","courseNum","rndPos","rndScr","relParScr","cumParScr","playerName","year","name"
"1050","Round 1","014","T52","75","3","+3","22371",2008,"AARON BADDEL"
"1051","Round 2","014","T46","73","1","+4","22371",2008,"AARON BADDEL"
"1052","Round 1","014","T75","77","5","+5","20400",2008,"MICHAE CAMPBE"
"1053","Round 2","014","T46","71","-1","+4","20400",2008,"MICHAE CAMPBE"
"1054","Round 1","014","T65","76","4","+4","01226",2008,"FRED COUPLE"
"1055","Round 2","014","T46","72","E","+4","01226",2008,"FRED COUPLE"
"1056","Round 1","014","T33","73","1","+1","23983",2008,"LUKE DONALD"
"1057","Round 2","014","T46","75","3","+4","23983",2008,"LUKE DONALD"
"1058","Round 1","014","T44","74","2","+2","06522",2008,"ERNIE ELS"
"1059","Round 2","014","T46","74","2","+4","06522",2008,"ERNIE ELS"
"1060","Round 1","014","T65","76","4","+4","21209",2008,"SERGIO GARCIA"
"1061","Round 2","014","T46","72","E","+4","21209",2008,"SERGIO GARCIA"
"1062","Round 1","014","T84","78","6","+6","21961",2008,"CHARLE HOWELL"
"1063","Round 2","014","T46","70","-2","+4","21961",2008,"CHARLE HOWELL"
"1064","Round 1","014","T65","76","4","+4","27408",2008,"MARTIN KAYMER"
"1065","Round 2","014","T46","72","E","+4","27408",2008,"MARTIN KAYMER"
"1066","Round 1","014","T65","76","4","+4","20935",2008,"TORU TANIGU"
"1067","Round 2","014","T46","72","E","+4","20935",2008,"TORU TANIGU"
"1068","Round 1","014","T33","73","1","+1","23322",2008,"BRETT WETTER"
"1069","Round 2","014","T46","75","3","+4","23322",2008,"BRETT WETTER"
"1070","Round 1","014","T52","75","3","+3","24925",2008,"JONATH BYRD"
"1071","Round 2","014","T56","74","2","+5","24925",2008,"JONATH BYRD"
"1072","Round 1","014","T19","72","E","E","08075",2008,"JERRY KELLY"
"1073","Round 2","014","T56","77","5","+5","08075",2008,"JERRY KELLY"
"1074","Round 1","014","T75","77","5","+5","24781",2008,"HUNTER MAHAN"
"1075","Round 2","014","T56","72","E","+5","24781",2008,"HUNTER MAHAN"
"1076","Round 1","014","T44","74","2","+2","22348",2008,"NICK O'HERN"
"1077","Round 2","014","T56","75","3","+5","22348",2008,"NICK O'HERN"
"1078","Round 1","014","T11","71","-1","-1","01887",2008,"MARK O'MEAR"
"1079","Round 2","014","T56","78","6","+5","01887",2008,"MARK O'MEAR"
"1080","Round 1","014","T52","75","3","+3","23621",2008,"RORY SABBAT"
"1081","Round 2","014","T56","74","2","+5","23621",2008,"RORY SABBAT"
"1082","Round 1","014","T75","77","5","+5","02133",2008,"CRAIG STADLE"
"1083","Round 2","014","T56","72","E","+5","02133",2008,"CRAIG STADLE"
"1084","Round 1","014","T19","72","E","E","20850",2008,"DANIEL CHOPRA"
"1085","Round 2","014","T63","78","6","+6","20850",2008,"DANIEL CHOPRA"
"1086","Round 1","014","T52","75","3","+3","22621",2008,"BEN CURTIS"
"1087","Round 2","014","T63","75","3","+6","22621",2008,"BEN CURTIS"
"1088","Round 1","014","T84","78","6","+6","10027",2008,"TRIP KUEHNE"
"1089","Round 2","014","T63","72","E","+6","10027",2008,"TRIP KUEHNE"
"1090","Round 1","014","T65","76","4","+4","06515",2008,"SHAUN MICHEE"
"1091","Round 2","014","T63","74","2","+6","06515",2008,"SHAUN MICHEE"
"1092","Round 1","014","T75","77","5","+5","22913",2008,"JOHN ROLLIN"
"1093","Round 2","014","T63","73","1","+6","22913",2008,"JOHN ROLLIN"
"1094","Round 1","014","T33","73","1","+1","06527",2008,"STEVE STRICK"
"1095","Round 2","014","T63","77","5","+6","06527",2008,"STEVE STRICK"
"1096","Round 1","014","T33","73","1","+1","27770",2008,"CAMILO VILLEG"
"1097","Round 2","014","T63","77","5","+6","27770",2008,"CAMILO VILLEG"
"1098","Round 1","014","T52","75","3","+3","02256",2008,"TOM WATSON"
"1099","Round 2","014","T63","75","3","+6","02256",2008,"TOM WATSON"
"1100","Round 1","014","T44","74","2","+2","01666",2008,"BERNHA LANGER"
"1101","Round 2","014","T71","77","5","+7","01666",2008,"BERNHA LANGER"
"1102","Round 1","014","T65","76","4","+4","06373",2008,"JOSE M OLAZAB"
"1103","Round 2","014","T71","75","3","+7","06373",2008,"JOSE M OLAZAB"
"1104","Round 1","014","T88","80","8","+8","20645",2008,"JOHN SENDEN"
"1105","Round 2","014","T71","71","-1","+7","20645",2008,"JOHN SENDEN"
"1106","Round 1","014","T52","75","3","+3","23325",2008,"VAUGHN TAYLOR"
"1107","Round 2","014","T71","76","4","+7","23325",2008,"VAUGHN TAYLOR"
"1108","Round 1","014","T33","73","1","+1","32150",2008,"MICHAE THOMPS"
"1109","Round 2","014","T71","78","6","+7","32150",2008,"MICHAE THOMPS"
"1110","Round 1","014","T86","79","7","+7","07867",2008,"WOODY AUSTIN"
"1111","Round 2","014","T76","73","1","+8","07867",2008,"WOODY AUSTIN"
"1112","Round 1","014","T75","77","5","+5","23135",2008,"TIM CLARK"
"1113","Round 2","014","T76","75","3","+8","23135",2008,"TIM CLARK"
"1114","Round 1","014","T52","75","3","+3","01235",2008,"BEN CRENSH"
"1115","Round 2","014","T76","77","5","+8","01235",2008,"BEN CRENSH"
"1116","Round 1","014","T75","77","5","+5","20569",2008,"RICHAR GREEN"
"1117","Round 2","014","T76","75","3","+8","20569",2008,"RICHAR GREEN"
"1118","Round 1","014","T86","79","7","+7","20218",2008,"SHINGO KATAYA"
"1119","Round 2","014","T76","73","1","+8","20218",2008,"SHINGO KATAYA"
"1120","Round 1","014","T11","71","-1","-1","20634",2008,"PETER LONARD"
"1121","Round 2","014","T76","81","9","+8","20634",2008,"PETER LONARD"
"1122","Round 1","014","T33","73","1","+1","01161",2008,"MARK CALCAV"
"1123","Round 2","014","T82","80","8","+9","01161",2008,"MARK CALCAV"
"1124","Round 1","014","T52","75","3","+3","23624",2008,"SOREN HANSEN"
"1125","Round 2","014","T82","78","6","+9","23624",2008,"SOREN HANSEN"
"1126","Round 1","014","T65","76","4","+4","23788",2008,"D.J. TRAHAN"
"1127","Round 2","014","T82","77","5","+9","23788",2008,"D.J. TRAHAN"
"1128","Round 1","014","T75","77","5","+5","02239",2008,"SCOTT VERPLA"
"1129","Round 2","014","T82","76","4","+9","02239",2008,"SCOTT VERPLA"
"1130","Round 1","014","T88","80","8","+8","01355",2008,"RAY FLOYD"
"1131","Round 2","014","T86","74","2","+10","01355",2008,"RAY FLOYD"
"1132","Round 1","014","T65","76","4","+4","24748",2008,"WEN-CH LIANG"
"1133","Round 2","014","T86","78","6","+10","24748",2008,"WEN-CH LIANG"
"1134","Round 1","014","T88","80","8","+8","20859",2008,"ANDERS HANSEN"
"1135","Round 2","014","88","75","3","+11","20859",2008,"ANDERS HANSEN"
"1136","Round 1","014","T65","76","4","+4","31114",2008,"DREW WEAVER"
"1137","Round 2","014","89","80","8","+12","31114",2008,"DREW WEAVER"
"1138","Round 1","014","T91","81","9","+9","01707",2008,"STEVE LOWERY"
"1139","Round 2","014","90","76","4","+13","01707",2008,"STEVE LOWERY"
"1140","Round 1","014","T75","77","5","+5","01823",2008,"LARRY MIZE"
"1141","Round 2","014","91","81","9","+14","01823",2008,"LARRY MIZE"
"1142","Round 1","014","T91","81","9","+9","02321",2008,"FUZZY ZOELLE"
"1143","Round 2","014","92","79","7","+16","02321",2008,"FUZZY ZOELLE"
"1144","Round 1","014","94","83","11","+11","01955",2008,"GARY PLAYER"
"1145","Round 2","014","93","78","6","+17","01955",2008,"GARY PLAYER"
"1146","Round 1","014","93","82","10","+10","22080",2008,"PRAYAD MARKSA"
"1147","Round 1","014","T6","68","-4","-4","20848",2009,"ANGEL CABRER"
"1148","Round 2","014","3","68","-4","-8","20848",2009,"ANGEL CABRER"
"1149","Round 3","014","T1","69","-3","-11","20848",2009,"ANGEL CABRER"
"1150","Round 4","014","1","71","-1","-12","20848",2009,"ANGEL CABRER"
"1151","Round 1","014","1","65","-7","-7","12510",2009,"CHAD CAMPBE"
"1152","Round 2","014","T1","70","-2","-9","12510",2009,"CHAD CAMPBE"
"1153","Round 3","014","3","72","E","-9","12510",2009,"CHAD CAMPBE"
"1154","Round 4","014","T2","69","-3","-12","12510",2009,"CHAD CAMPBE"
"1155","Round 1","014","T6","68","-4","-4","01945",2009,"KENNY PERRY"
"1156","Round 2","014","T1","67","-5","-9","01945",2009,"KENNY PERRY"
"1157","Round 3","014","T1","70","-2","-11","01945",2009,"KENNY PERRY"
"1158","Round 4","014","T2","71","-1","-12","01945",2009,"KENNY PERRY"
"1159","Round 1","014","T4","67","-5","-5","20218",2009,"SHINGO KATAYA"
"1160","Round 2","014","T6","73","1","-4","20218",2009,"SHINGO KATAYA"
"1161","Round 3","014","T6","70","-2","-6","20218",2009,"SHINGO KATAYA"
"1162","Round 4","014","4","68","-4","-10","20218",2009,"SHINGO KATAYA"
"1163","Round 1","014","T51","73","1","+1","01810",2009,"PHIL MICKEL"
"1164","Round 2","014","T11","68","-4","-3","01810",2009,"PHIL MICKEL"
"1165","Round 3","014","T10","71","-1","-4","01810",2009,"PHIL MICKEL"
"1166","Round 4","014","5","67","-5","-9","01810",2009,"PHIL MICKEL"
"1167","Round 1","014","T28","71","-1","-1","07457",2009,"STEVE FLESCH"
"1168","Round 2","014","T42","74","2","+1","07457",2009,"STEVE FLESCH"
"1169","Round 3","014","T19","68","-4","-3","07457",2009,"STEVE FLESCH"
"1170","Round 4","014","T6","67","-5","-8","07457",2009,"STEVE FLESCH"
"1171","Round 1","014","T6","68","-4","-4","27933",2009,"JOHN MERRIC"
"1172","Round 2","014","T19","74","2","-2","27933",2009,"JOHN MERRIC"
"1173","Round 3","014","T22","72","E","-2","27933",2009,"JOHN MERRIC"
"1174","Round 4","014","T6","66","-6","-8","27933",2009,"JOHN MERRIC"
"1175","Round 1","014","T39","72","E","E","06527",2009,"STEVE STRICK"
"1176","Round 2","014","T11","69","-3","-3","06527",2009,"STEVE STRICK"
"1177","Round 3","014","5","68","-4","-7","06527",2009,"STEVE STRICK"
"1178","Round 4","014","T6","71","-1","-8","06527",2009,"STEVE STRICK"
"1179","Round 1","014","T20","70","-2","-2","08793",2009,"TIGER WOODS"
"1180","Round 2","014","T19","72","E","-2","08793",2009,"TIGER WOODS"
"1181","Round 3","014","T10","70","-2","-4","08793",2009,"TIGER WOODS"
"1182","Round 4","014","T6","68","-4","-8","08793",2009,"TIGER WOODS"
"1183","Round 1","014","T2","66","-6","-6","10809",2009,"JIM FURYK"
"1184","Round 2","014","T6","74","2","-4","10809",2009,"JIM FURYK"
"1185","Round 3","014","4","68","-4","-8","10809",2009,"JIM FURYK"
"1186","Round 4","014","T10","73","1","-7","10809",2009,"JIM FURYK"
"1187","Round 1","014","T2","66","-6","-6","24781",2009,"HUNTER MAHAN"
"1188","Round 2","014","T11","75","3","-3","24781",2009,"HUNTER MAHAN"
"1189","Round 3","014","T10","71","-1","-4","24781",2009,"HUNTER MAHAN"
"1190","Round 4","014","T10","69","-3","-7","24781",2009,"HUNTER MAHAN"
"1191","Round 1","014","T6","68","-4","-4","24140",2009,"SEAN O'HAIR"
"1192","Round 2","014","T33","76","4","E","24140",2009,"SEAN O'HAIR"
"1193","Round 3","014","T10","68","-4","-4","24140",2009,"SEAN O'HAIR"
"1194","Round 4","014","T10","69","-3","-7","24140",2009,"SEAN O'HAIR"
"1195","Round 1","014","T6","68","-4","-4","23135",2009,"TIM CLARK"
"1196","Round 2","014","5","71","-1","-5","23135",2009,"TIM CLARK"
"1197","Round 3","014","9","72","E","-5","23135",2009,"TIM CLARK"
"1198","Round 4","014","T13","71","-1","-6","23135",2009,"TIM CLARK"
"1199","Round 1","014","T51","73","1","+1","27770",2009,"CAMILO VILLEG"
"1200","Round 2","014","T19","69","-3","-2","27770",2009,"CAMILO VILLEG"
"1201","Round 3","014","T19","71","-1","-3","27770",2009,"CAMILO VILLEG"
"1202","Round 4","014","T13","69","-3","-6","27770",2009,"CAMILO VILLEG"
"1203","Round 1","014","T6","68","-4","-4","01473",2009,"TODD HAMILT"
"1204","Round 2","014","4","70","-2","-6","01473",2009,"TODD HAMILT"
"1205","Round 3","014","T6","72","E","-6","01473",2009,"TODD HAMILT"
"1206","Round 4","014","T15","73","1","-5","01473",2009,"TODD HAMILT"
"1207","Round 1","014","T28","71","-1","-1","22046",2009,"GEOFF OGILVY"
"1208","Round 2","014","T11","70","-2","-3","22046",2009,"GEOFF OGILVY"
"1209","Round 3","014","T22","73","1","-2","22046",2009,"GEOFF OGILVY"
"1210","Round 4","014","T15","69","-3","-5","22046",2009,"GEOFF OGILVY"
"1211","Round 1","014","T6","68","-4","-4","22371",2009,"AARON BADDEL"
"1212","Round 2","014","T19","74","2","-2","22371",2009,"AARON BADDEL"
"1213","Round 3","014","T25","73","1","-1","22371",2009,"AARON BADDEL"
"1214","Round 4","014","T17","69","-3","-4","22371",2009,"AARON BADDEL"
"1215","Round 1","014","T14","69","-3","-3","25572",2009,"GRAEME MCDOWE"
"1216","Round 2","014","T19","73","1","-2","25572",2009,"GRAEME MCDOWE"
"1217","Round 3","014","T25","73","1","-1","25572",2009,"GRAEME MCDOWE"
"1218","Round 4","014","T17","69","-3","-4","25572",2009,"GRAEME MCDOWE"
"1219","Round 1","014","T20","70","-2","-2","27095",2009,"NICK WATNEY"
"1220","Round 2","014","T11","71","-1","-3","27095",2009,"NICK WATNEY"
"1221","Round 3","014","T10","71","-1","-4","27095",2009,"NICK WATNEY"
"1222","Round 4","014","19","73","1","-3","27095",2009,"NICK WATNEY"
"1223","Round 1","014","T51","73","1","+1","06004",2009,"STEPHE AMES"
"1224","Round 2","014","T11","68","-4","-3","06004",2009,"STEPHE AMES"
"1225","Round 3","014","T10","71","-1","-4","06004",2009,"STEPHE AMES"
"1226","Round 4","014","T20","74","2","-2","06004",2009,"STEPHE AMES"
"1227","Round 1","014","T39","72","E","E","25364",2009,"PAUL CASEY"
"1228","Round 2","014","T33","72","E","E","25364",2009,"PAUL CASEY"
"1229","Round 3","014","T37","73","1","+1","25364",2009,"PAUL CASEY"
"1230","Round 4","014","T20","69","-3","-2","25364",2009,"PAUL CASEY"
"1231","Round 1","014","T51","73","1","+1","21350",2009,"RYUJI IMADA"
"1232","Round 2","014","T42","72","E","+1","21350",2009,"RYUJI IMADA"
"1233","Round 3","014","T37","72","E","+1","21350",2009,"RYUJI IMADA"
"1234","Round 4","014","T20","69","-3","-2","21350",2009,"RYUJI IMADA"
"1235","Round 1","014","T28","71","-1","-1","22378",2009,"TREVOR IMMELM"
"1236","Round 2","014","T42","74","2","+1","22378",2009,"TREVOR IMMELM"
"1237","Round 3","014","T37","72","E","+1","22378",2009,"TREVOR IMMELM"
"1238","Round 4","014","T20","69","-3","-2","22378",2009,"TREVOR IMMELM"
"1239","Round 1","014","T75","75","3","+3","29718",2009,"ANTHON KIM"
"1240","Round 2","014","T6","65","-7","-4","29718",2009,"ANTHON KIM"
"1241","Round 3","014","T10","72","E","-4","29718",2009,"ANTHON KIM"
"1242","Round 4","014","T20","74","2","-2","29718",2009,"ANTHON KIM"
"1243","Round 1","014","T39","72","E","E","01717",2009,"SANDY LYLE"
"1244","Round 2","014","T19","70","-2","-2","01717",2009,"SANDY LYLE"
"1245","Round 3","014","T25","73","1","-1","01717",2009,"SANDY LYLE"
"1246","Round 4","014","T20","71","-1","-2","01717",2009,"SANDY LYLE"
"1247","Round 1","014","T39","72","E","E","28237",2009,"RORY MCILRO"
"1248","Round 2","014","T42","73","1","+1","28237",2009,"RORY MCILRO"
"1249","Round 3","014","T32","71","-1","E","28237",2009,"RORY MCILRO"
"1250","Round 4","014","T20","70","-2","-2","28237",2009,"RORY MCILRO"
"1251","Round 1","014","T28","71","-1","-1","24138",2009,"IAN POULTE"
"1252","Round 2","014","T33","73","1","E","24138",2009,"IAN POULTE"
"1253","Round 3","014","T10","68","-4","-4","24138",2009,"IAN POULTE"
"1254","Round 4","014","T20","74","2","-2","24138",2009,"IAN POULTE"
"1255","Round 1","014","T70","74","2","+2","22405",2009,"JUSTIN ROSE"
"1256","Round 2","014","T33","70","-2","E","22405",2009,"JUSTIN ROSE"
"1257","Round 3","014","T25","71","-1","-1","22405",2009,"JUSTIN ROSE"
"1258","Round 4","014","T20","71","-1","-2","22405",2009,"JUSTIN ROSE"
"1259","Round 1","014","T51","73","1","+1","23621",2009,"RORY SABBAT"
"1260","Round 2","014","T6","67","-5","-4","23621",2009,"RORY SABBAT"
"1261","Round 3","014","T6","70","-2","-6","23621",2009,"RORY SABBAT"
"1262","Round 4","014","T20","76","4","-2","23621",2009,"RORY SABBAT"
"1263","Round 1","014","T39","72","E","E","20098",2009,"STUART APPLEB"
"1264","Round 2","014","T42","73","1","+1","20098",2009,"STUART APPLEB"
"1265","Round 3","014","T32","71","-1","E","20098",2009,"STUART APPLEB"
"1266","Round 4","014","T30","71","-1","-1","20098",2009,"STUART APPLEB"
"1267","Round 1","014","T14","69","-3","-3","27896",2009,"ROSS FISHER"
"1268","Round 2","014","T42","76","4","+1","27896",2009,"ROSS FISHER"
"1269","Round 3","014","T44","73","1","+2","27896",2009,"ROSS FISHER"
"1270","Round 4","014","T30","69","-3","-1","27896",2009,"ROSS FISHER"
"1271","Round 1","014","T39","72","E","E","30925",2009,"DUSTIN JOHNSO"
"1272","Round 2","014","T19","70","-2","-2","30925",2009,"DUSTIN JOHNSO"
"1273","Round 3","014","T22","72","E","-2","30925",2009,"DUSTIN JOHNSO"
"1274","Round 4","014","T30","73","1","-1","30925",2009,"DUSTIN JOHNSO"
"1275","Round 1","014","T4","67","-5","-5","01823",2009,"LARRY MIZE"
"1276","Round 2","014","T28","76","4","-1","01823",2009,"LARRY MIZE"
"1277","Round 3","014","T25","72","E","-1","01823",2009,"LARRY MIZE"
"1278","Round 4","014","T30","72","E","-1","01823",2009,"LARRY MIZE"
"1279","Round 1","014","T28","71","-1","-1","06567",2009,"VIJAY SINGH"
"1280","Round 2","014","T11","70","-2","-3","06567",2009,"VIJAY SINGH"
"1281","Round 3","014","T19","72","E","-3","06567",2009,"VIJAY SINGH"
"1282","Round 4","014","T30","74","2","-1","06567",2009,"VIJAY SINGH"
"1283","Round 1","014","T51","73","1","+1","22621",2009,"BEN CURTIS"
"1284","Round 2","014","T33","71","-1","E","22621",2009,"BEN CURTIS"
"1285","Round 3","014","T44","74","2","+2","22621",2009,"BEN CURTIS"
"1286","Round 4","014","T35","70","-2","E","22621",2009,"BEN CURTIS"
"1287","Round 1","014","T28","71","-1","-1","20104",2009,"KEN DUKE"
"1288","Round 2","014","T28","72","E","-1","20104",2009,"KEN DUKE"
"1289","Round 3","014","T32","73","1","E","20104",2009,"KEN DUKE"
"1290","Round 4","014","T35","72","E","E","20104",2009,"KEN DUKE"
"1291","Round 1","014","T14","69","-3","-3","20766",2009,"PADRAI HARRIN"
"1292","Round 2","014","T19","73","1","-2","20766",2009,"PADRAI HARRIN"
"1293","Round 3","014","T25","73","1","-1","20766",2009,"PADRAI HARRIN"
"1294","Round 4","014","T35","73","1","E","20766",2009,"PADRAI HARRIN"
"1295","Round 1","014","T51","73","1","+1","10885",2009,"ROBERT ALLENB"
"1296","Round 2","014","T42","72","E","+1","10885",2009,"ROBERT ALLENB"
"1297","Round 3","014","T37","72","E","+1","10885",2009,"ROBERT ALLENB"
"1298","Round 4","014","T38","72","E","+1","10885",2009,"ROBERT ALLENB"
"1299","Round 1","014","T51","73","1","+1","23983",2009,"LUKE DONALD"
"1300","Round 2","014","T33","71","-1","E","23983",2009,"LUKE DONALD"
"1301","Round 3","014","T32","72","E","E","23983",2009,"LUKE DONALD"
"1302","Round 4","014","T38","73","1","+1","23983",2009,"LUKE DONALD"
"1303","Round 1","014","T51","73","1","+1","21209",2009,"SERGIO GARCIA"
"1304","Round 2","014","T6","67","-5","-4","21209",2009,"SERGIO GARCIA"
"1305","Round 3","014","T25","75","3","-1","21209",2009,"SERGIO GARCIA"
"1306","Round 4","014","T38","74","2","+1","21209",2009,"SERGIO GARCIA"
"1307","Round 1","014","T28","71","-1","-1","21528",2009,"HENRIK STENSO"
"1308","Round 2","014","T11","70","-2","-3","21528",2009,"HENRIK STENSO"
"1309","Round 3","014","T32","75","3","E","21528",2009,"HENRIK STENSO"
"1310","Round 4","014","T38","73","1","+1","21528",2009,"HENRIK STENSO"
"1311","Round 1","014","T39","72","E","E","25804",2009,"BUBBA WATSON"
"1312","Round 2","014","T33","72","E","E","25804",2009,"BUBBA WATSON"
"1313","Round 3","014","T37","73","1","+1","25804",2009,"BUBBA WATSON"
"1314","Round 4","014","42","73","1","+2","25804",2009,"BUBBA WATSON"
"1315","Round 1","014","T20","70","-2","-2","20396",2009,"LEE WESTWO"
"1316","Round 2","014","T19","72","E","-2","20396",2009,"LEE WESTWO"
"1317","Round 3","014","T10","70","-2","-4","20396",2009,"LEE WESTWO"
"1318","Round 4","014","43","79","7","+3","20396",2009,"LEE WESTWO"
"1319","Round 1","014","T39","72","E","E","06575",2009,"DUDLEY HART"
"1320","Round 2","014","T33","72","E","E","06575",2009,"DUDLEY HART"
"1321","Round 3","014","T37","73","1","+1","06575",2009,"DUDLEY HART"
"1322","Round 4","014","T44","76","4","+5","06575",2009,"DUDLEY HART"
"1323","Round 1","014","T39","72","E","E","23788",2009,"D.J. TRAHAN"
"1324","Round 2","014","T42","73","1","+1","23788",2009,"D.J. TRAHAN"
"1325","Round 3","014","T37","72","E","+1","23788",2009,"D.J. TRAHAN"
"1326","Round 4","014","T44","76","4","+5","23788",2009,"D.J. TRAHAN"
"1327","Round 1","014","T20","70","-2","-2","19958",2009,"MIGUEL JIMENE"
